section_id,section_code,from_station_code,from_station_name,to_station_code,to_station_name,daily_train_count,criticality_score,last_computed_at
14358,DHRJ_MEM,DHRJ,DHIRGANJ,MEM,MAU AIMMA,3,0.2616,2026-09-01 07:15:20.863351
14359,BXN_DY,BXN,BAYANA,DY,DUMARIYA,4,0.3038,2026-09-01 07:15:20.863351
14360,NRF_BNTL,NRF,NERALAKATTE,BNTL,BANTAWALA,2,0.2074,2026-09-01 07:15:20.863351
14361,MDN_GSL,MDN,MIDNAPORE,GSL,GODAPEASAL,5,0.3382,2026-09-01 07:15:20.863351
14362,ABU_TI,ABU,AMBATTUR,TI,TIRUNINRAVUR,5,0.3382,2026-09-01 07:15:20.863351
14363,NDLS_ALD,NDLS,NEW DELHI,ALD,ALLAHABAD JN,1,0.1308,2026-09-01 07:15:20.863351
14364,KAYR_LNT,KAYR,KAYAR,LNT,LINGTI,1,0.1308,2026-09-01 07:15:20.863351
14365,DGR_KOAA,DGR,DURGAPUR,KOAA,KOLKATA,4,0.3038,2026-09-01 07:15:20.863351
14366,AGC_IDH,AGC,AGRA CANTT,IDH,IDGAH,2,0.2074,2026-09-01 07:15:20.863351
14367,BYY_SJDR,BYY,BYREE,SJDR,SRI JHADESHW,3,0.2616,2026-09-01 07:15:20.863351
14368,DXD_BON,DXD,DIGOD,BON,BHONRA,1,0.1308,2026-09-01 07:15:20.863351
14369,BNGM_PPF,BNGM,BANGURGRAM H,PPF,PIPLAJ,2,0.2074,2026-09-01 07:15:20.863351
14370,ETMD_PTJ,ETMD,ETTIMADAI,PTJ,PODANUR JN.,1,0.1308,2026-09-01 07:15:20.863351
14371,CPL_MLU,CPL,CHAKARIAPALL,MLU,MALUGUR,2,0.2074,2026-09-01 07:15:20.863351
14372,SAF_SPPR,SAF,SALKHAPUR,SPPR,SHUDNIPUR,2,0.2074,2026-09-01 07:15:20.863351
14373,MMB_BVN,MMB,MAHMUDABAD (,BVN,BISWAN,1,0.1308,2026-09-01 07:15:20.863351
14374,PMH_MOGA,PMH,PARAO MAHNA,MOGA,MOGA,3,0.2616,2026-09-01 07:15:20.863351
14375,BMAE_GRAE,BMAE,BELMURI,GRAE,GURAP,1,0.1308,2026-09-01 07:15:20.863351
14376,KT_KUDA,KT,KUMTA,KUDA,KUNDAPURA,1,0.1308,2026-09-01 07:15:20.863351
14377,KSNG_TIG,KSNG,KESINGA,TIG,TITLA GARH J,24,0.6075,2026-09-01 07:15:20.863351
14378,YDLP_KSN,YDLP,YADALAPUR,KSN,KRISHNA,2,0.2074,2026-09-01 07:15:20.863351
14379,KOO_BKP,KOO,KHUSROPUR,BKP,BAKHTIYARPUR,13,0.4981,2026-09-01 07:15:20.863351
14380,SRUR_SKZR,SRUR,SIRPUR TOWN,SKZR,SIRPURKAGHAZ,5,0.3382,2026-09-01 07:15:20.863351
14381,GRP_PRAE,GRP,GANGPUR,PRAE,PALLA ROAD,1,0.1308,2026-09-01 07:15:20.863351
14382,CNE_DCA,CNE,CHANDRANATHP,DCA,DAMCHARA,1,0.1308,2026-09-01 07:15:20.863351
14383,UJP_SPJ,UJP,UJIARPUR,SPJ,SAMASTIPUR J,10,0.4526,2026-09-01 07:15:20.863351
14384,PLMD_TUP,PLMD,PILAMEDU,TUP,TIRUPPUR,1,0.1308,2026-09-01 07:15:20.863351
14385,NLSF_KGLE,NLSF,NIYALISHPARA,KGLE,KHAGRAGHAT R,7,0.3925,2026-09-01 07:15:20.863351
14386,NHLG_HJI,NHLG,NEW HALFLONG,HJI,HOJAI,1,0.1308,2026-09-01 07:15:20.863351
14387,VSKP_SCM,VSKP,VISAKHAPATNA,SCM,SIMHACHALAM,11,0.469,2026-09-01 07:15:20.863351
14388,HJLI_MJBT,HJLI,HUGRAJULI,MJBT,MAJBAT,6,0.3673,2026-09-01 07:15:20.863351
14389,PPRH_MTR,PPRH,PIPRAHAN,MTR,MOTIPUR,4,0.3038,2026-09-01 07:15:20.863351
14390,NGTN_ROHA,NGTN,NAGOTHANE,ROHA,ROHA,2,0.2074,2026-09-01 07:15:20.863351
14391,LUR_LTRR,LUR,LATUR,LTRR,LATUR ROAD,9,0.4346,2026-09-01 07:15:20.863351
14392,SHBL_KWAE,SHBL,SHIBLUN,KWAE,KATWA JN.,3,0.2616,2026-09-01 07:15:20.863351
14393,TCR_PGT,TCR,TRICHUR,PGT,PALAKKAD JN,36,0.6815,2026-09-01 07:15:20.863351
14394,SXE_SFDE,SXE,SILA KHERI,SFDE,SAFIDON,3,0.2616,2026-09-01 07:15:20.863351
14395,CGY_KTYM,CGY,CHANGANACHER,KTYM,KOTTAYAM,21,0.5834,2026-09-01 07:15:20.863351
14396,PHY_RKS,PHY,PHARIHA,RKS,SARAI RANI,3,0.2616,2026-09-01 07:15:20.863351
14397,CHTT_BIDR,CHTT,CHITTA HALT,BIDR,BIDAR,1,0.1308,2026-09-01 07:15:20.863351
14398,KBGH_BHKA,KBGH,KAREA KADAMB,BHKA,BAHIRA KALIB,22,0.5918,2026-09-01 07:15:20.863351
14399,RKY_BKNG,RKY,KOTHARIYA,BKNG,BHAKTINAGAR,2,0.2074,2026-09-01 07:15:20.863351
14400,MBF_BGKT,MBF,MUNABAO,BGKT,BHAGAT-KI-KO,1,0.1308,2026-09-01 07:15:20.863351
14401,BEA_BYN,BEA,BIHIYA,BYN,BANAHI,13,0.4981,2026-09-01 07:15:20.863351
14402,DTP_MBNR,DTP,DIVITPALLI H,MBNR,MAHBUBNAGAR,3,0.2616,2026-09-01 07:15:20.863351
14403,STA_MKP,STA,SATNA,MKP,MANIKPUR JN.,22,0.5918,2026-09-01 07:15:20.863351
14404,BTI_GSW,BTI,BATHINDA JN,GSW,GURUSAR SEHN,3,0.2616,2026-09-01 07:15:20.863351
14405,KQS_SYF,KQS,KAILARAS,SYF,SEMAI,2,0.2074,2026-09-01 07:15:20.863351
14406,GMA_YADA,GMA,GUDIMETTA HA,YADA,SATYAVALLI,1,0.1308,2026-09-01 07:15:20.863351
14407,DPS_NOMD,DPS,DANGOAPOSI,NOMD,NOAMUNDI,2,0.2074,2026-09-01 07:15:20.863351
14408,RM_JMD,RM,RAJMANE,JMD,JAMDHA,3,0.2616,2026-09-01 07:15:20.863351
14409,BCN_RBL,BCN,BACHHRAWN,RBL,RAE BARELI J,5,0.3382,2026-09-01 07:15:20.863351
14410,SRPM_LIN,SRPM,SIRIPURAM,LIN,LINGAM GUNTL,3,0.2616,2026-09-01 07:15:20.863351
14411,TPH_DDX,TPH,TINPAHAR JN.,DDX,DHAMDHAMIA,7,0.3925,2026-09-01 07:15:20.863351
14412,WSA_AJU,WSA,WADSA,AJU,ARJUNI,1,0.1308,2026-09-01 07:15:20.863351
14413,KJP_SEX,KJP,KHOJEEPURA,SEX,SERONI ROAD,2,0.2074,2026-09-01 07:15:20.863351
14414,CC_SANR,CC,CHAURI CHAUR,SANR,SARDARNAGAR,5,0.3382,2026-09-01 07:15:20.863351
14415,SMT_SCI,SMT,SALAMATPUR,SCI,SANCHI,4,0.3038,2026-09-01 07:15:20.863351
14416,GUZ_FLK,GUZ,GUMANIHAT,FLK,FALAKATA,2,0.2074,2026-09-01 07:15:20.863351
14417,JRJ_KZS,JRJ,JARGAON,KZS,KUAKHERA HAL,4,0.3038,2026-09-01 07:15:20.863351
14418,JRU_HLK,JRU,CHIKJAJUR JN,HLK,HOLALKERE,5,0.3382,2026-09-01 07:15:20.863351
14419,MPK_MS,MPK,CHENNAI PARK,MS,CHENNAI EGMO,137,0.93,2026-09-01 07:15:20.863351
14420,MIN_KARH,MIN,MIHINPURWA,KARH,KAKRAHA REST,4,0.3038,2026-09-01 07:15:20.863351
14421,WADI_RC,WADI,WADI JN.,RC,RAICHUR,5,0.3382,2026-09-01 07:15:20.863351
14422,BQU_POA,BQU,BHATTIPROLU,POA,PALLIKONA HA,7,0.3925,2026-09-01 07:15:20.863351
14423,TSF_SDAM,TSF,TAHSIL FATEH,SDAM,SUNDHIA MAU,4,0.3038,2026-09-01 07:15:20.863351
14424,RXN_JNZ,RXN,RAMSAN,JNZ,JENAL,2,0.2074,2026-09-01 07:15:20.863351
14425,CPJ_MTBG,CPJ,KAPTANGANJ J,MTBG,MATHIA BARGH,4,0.3038,2026-09-01 07:15:20.863351
14426,KPD_SHU,KPD,KATPADI JN,SHU,SHOLINGUR,1,0.1308,2026-09-01 07:15:20.863351
14427,NJN_BXJ,NJN,NAOJAN,BXJ,BOKAJAN,1,0.1308,2026-09-01 07:15:20.863351
14428,PNVL_KYN,PNVL,PANVEL,KYN,KALYAN JN,6,0.3673,2026-09-01 07:15:20.863351
14429,TKG_TBR,TKG,THAKURGANJ,TBR,TAIABPUR,4,0.3038,2026-09-01 07:15:20.863351
14430,NARA_KSDE,NARA,NARA HALT,KSDE,KARSINDHU HA,3,0.2616,2026-09-01 07:15:20.863351
14431,BKN_UMS,BKN,BIKANER JN.,UMS,UDRAMSAR,2,0.2074,2026-09-01 07:15:20.863351
14432,BDRL_Y,BDRL,BYADARA HALL,Y,YELIYUR,5,0.3382,2026-09-01 07:15:20.863351
14433,TDH_RTG,TDH,TINDHARIA,RTG,RANGTONG,1,0.1308,2026-09-01 07:15:20.863351
14434,KNKT_KHC,KNKT,KANKOT,KHC,KHORANA,4,0.3038,2026-09-01 07:15:20.863351
14435,SKB_CNB,SKB,SHIKOHABAD J,CNB,KANPUR CENTR,2,0.2074,2026-09-01 07:15:20.863351
14436,BRY_IZN,BRY,BAREILLY JN,IZN,IZZATNAGAR J,1,0.1308,2026-09-01 07:15:20.863351
14437,PEP_SVI,PEP,PHEPHNA JN.,SVI,SAGARPALI,7,0.3925,2026-09-01 07:15:20.863351
14438,KND_CNI,KND,KANDRA,CNI,CHANDIL JN.,5,0.3382,2026-09-01 07:15:20.863351
14439,AVT_VTE,AVT,AVATIHALLI,VTE,VENKATAGIRIK,2,0.2074,2026-09-01 07:15:20.863351
14440,BOE_DLK,BOE,BARSOI JN.,DLK,DALKOLHA,11,0.469,2026-09-01 07:15:20.863351
14441,BPKA_MGTD,BPKA,BHOPALKA,MGTD,meghpur tito,1,0.1308,2026-09-01 07:15:20.863351
14442,UCA_BZO,UCA,UCHANA,BZO,BARSOLA,13,0.4981,2026-09-01 07:15:20.863351
14443,SBHR_YDM,SBHR,SUBRAHMANYA,YDM,YEDAMANGALA,1,0.1308,2026-09-01 07:15:20.863351
14444,KBJ_MRBL,KBJ,KANTABANJI,MRBL,MURI BAHAL,5,0.3382,2026-09-01 07:15:20.863351
14445,PRES_PRWS,PRES,PATTABIRAM E,PRWS,PATTABIRAM W,75,0.8174,2026-09-01 07:15:20.863351
14446,DLC_DHRR,DLC,DULMERA,DHRR,DHIRERA,3,0.2616,2026-09-01 07:15:20.863351
14447,KRNI_GLPT,KRNI,KRISHNAI,GLPT,GOALPARA  TO,2,0.2074,2026-09-01 07:15:20.863351
14448,GCH_DNA,GCH,GACHHIPURA,DNA,DEGANA JN.,3,0.2616,2026-09-01 07:15:20.863351
14449,MALM_KO,MALM,MANTHRALAYAM,KO,KOSGI,3,0.2616,2026-09-01 07:15:20.863351
14450,RN_SGR,RN,RATNAGIRI,SGR,SANGMESHWAR,5,0.3382,2026-09-01 07:15:20.863351
14451,KIAT_HHL,KIAT,KYATSANDRA,HHL,HIREHALLI,6,0.3673,2026-09-01 07:15:20.863351
14452,BJNR_GBP,BJNR,BIJAINAGAR,GBP,GULABPURA,2,0.2074,2026-09-01 07:15:20.863351
14453,JITE_PEN,JITE,JITE,PEN,PEN,2,0.2074,2026-09-01 07:15:20.863351
14454,LMO_DAS,LMO,LILIYA MOTA,DAS,DHASA,2,0.2074,2026-09-01 07:15:20.863351
14455,ABH_BUD,ABH,AMBERNATH,BUD,BADLAPUR,73,0.8123,2026-09-01 07:15:20.863351
14456,MPO_KRJR,MPO,MANPUR JN.,KRJR,KARJARA,7,0.3925,2026-09-01 07:15:20.863351
14457,CRWA_NRKE,CRWA,CHIRAWA,NRKE,NARI-KHETRI,1,0.1308,2026-09-01 07:15:20.863351
14458,KUV_KFV,KUV,KUNDARA,KFV,KUNDARA EAST,5,0.3382,2026-09-01 07:15:20.863351
14459,VAL_CKE,VAL,VADAL,CKE,CHOKI SORATH,2,0.2074,2026-09-01 07:15:20.863351
14460,MZZ_BTV,MZZ,MANJURI ROAD,BTV,BAITARANI RO,1,0.1308,2026-09-01 07:15:20.863351
14461,MZB_KUHI,MZB,MAHULI HALT,KUHI,KUHI,4,0.3038,2026-09-01 07:15:20.863351
14462,MTL_TMV,MTL,MAILAM,TMV,TINDIVANAM,3,0.2616,2026-09-01 07:15:20.863351
14463,ITA_MYG,ITA,ITOLA,MYG,MIYAGAM KARJ,2,0.2074,2026-09-01 07:15:20.863351
14464,DUR_KNP,DUR,DESUR,KNP,KHANAPUR,1,0.1308,2026-09-01 07:15:20.863351
14465,HYT_TLWA,HYT,HAIAGHAT,TLWA,THALWARA,10,0.4526,2026-09-01 07:15:20.863351
14466,HTZU_RDUM,HTZU,HATHIDAH JN,RDUM,RAMPUR DUMRA,1,0.1308,2026-09-01 07:15:20.863351
14467,BTP_KSF,BTP,BABATPUR,KSF,KHALISPUR,4,0.3038,2026-09-01 07:15:20.863351
14468,SNRA_RSR,SNRA,SANWARA HALT,RSR,RASRA,3,0.2616,2026-09-01 07:15:20.863351
14469,PTK_KTHU,PTK,PATHANKOT JN,KTHU,KATHUA,2,0.2074,2026-09-01 07:15:20.863351
14470,JP_KKU,JP,JAIPUR JN.,KKU,KANAKPURA,6,0.3673,2026-09-01 07:15:20.863351
14471,MNL_NBL,MNL,MINCHNAL,NBL,NIMBAL,4,0.3038,2026-09-01 07:15:20.863351
14472,SHWL_SRZ,SHWL,SAHUWALA,SRZ,SARDARGARH,1,0.1308,2026-09-01 07:15:20.863351
14473,NNO_SSB,NNO,NANGLOI,SSB,SHAKUR BASTI,7,0.3925,2026-09-01 07:15:20.863351
14474,MSMD_BLSN,MSMD,MAHASAMUND,BLSN,BELSONDA,3,0.2616,2026-09-01 07:15:20.863351
14475,MNUR_SRR,MNUR,MANNANUR,SRR,SHORANUR JN.,4,0.3038,2026-09-01 07:15:20.863351
14476,BSPH_JIND,BSPH,BISHANPUR HA,JIND,JIND JN,7,0.3925,2026-09-01 07:15:20.863351
14477,SOAE_BHLA,SOAE,SOMRA BAZAR,BHLA,BEHULA,20,0.5746,2026-09-01 07:15:20.863351
14478,BSL_JBP,BSL,BHUSAVAL JN.,JBP,JABALPUR,1,0.1308,2026-09-01 07:15:20.863351
14479,RDP_DLX,RDP,RADHIKAPUR,DLX,DALIMGAON,4,0.3038,2026-09-01 07:15:20.863351
14480,KHNP_HBU,KHNP,KHANAPUR,HBU,HALBARGA,1,0.1308,2026-09-01 07:15:20.863351
14481,KGP_KKQ,KGP,KHARAGPUR,KKQ,KALAIKUNDA,4,0.3038,2026-09-01 07:15:20.863351
14482,BGRM_BIGA,BGRM,BIGGABAS RAM,BIGA,BIGGA,4,0.3038,2026-09-01 07:15:20.863351
14483,JHS_BHS,JHS,JHANSI JN,BHS,VIDISHA,4,0.3038,2026-09-01 07:15:20.863351
14484,SRNK_MPG,SRNK,SORON SHUKAR,MPG,MANPUR NAGAR,4,0.3038,2026-09-01 07:15:20.863351
14485,ROK_JHJ,ROK,ROHTAK JN.,JHJ,JHEJHAR,1,0.1308,2026-09-01 07:15:20.863351
14486,VWA_DPE,VWA,VIDURASWATTH,DPE,DEVARAPALLE,2,0.2074,2026-09-01 07:15:20.863351
14487,SGRL_BRGW,SGRL,SINGRAULI,BRGW,BARGAWAN,3,0.2616,2026-09-01 07:15:20.863351
14488,NLR_MS,NLR,NELLORE,MS,CHENNAI EGMO,5,0.3382,2026-09-01 07:15:20.863351
14489,LKA_HJI,LKA,LANKA,HJI,HOJAI,13,0.4981,2026-09-01 07:15:20.863351
14490,SSCR_TOP,SSCR,SONACHARA  S,TOP,TAPASI,1,0.1308,2026-09-01 07:15:20.863351
14491,KN_VLI,KN,KADALUNDI,VLI,VALLIUKUNNU,5,0.3382,2026-09-01 07:15:20.863351
14492,CHN_BAT,CHN,CHHINA,BAT,BATALA JN.,1,0.1308,2026-09-01 07:15:20.863351
14493,TIHU_KTCH,TIHU,TIHU,KTCH,KAITHALKUCHI,6,0.3673,2026-09-01 07:15:20.863351
14494,VJF_UMNF,VJF,VIJAPUR,UMNF,AMBLIYASAN JN.,3,0.2616,2026-09-01 07:15:20.863351
14495,JYP_KPRR,JYP,JEYPORE (ORI,KPRR,KOTAPAR ROAD,1,0.1308,2026-09-01 07:15:20.863351
14496,DHND_HDA,DHND,DHINDA,HDA,HIRNODA,2,0.2074,2026-09-01 07:15:20.863351
14497,VJA_SJL,VJA,VEJANDLA,SJL,SANGAM JAGAR,8,0.4147,2026-09-01 07:15:20.863351
14498,BAGA_NMK,BAGA,BHAGEGA,NMK,NIM-KA-THANA,3,0.2616,2026-09-01 07:15:20.863351
14499,VTL_KBRV,VTL,VADTAL SWAMINARAYAN,KBRV,KANJARI BORI,2,0.2074,2026-09-01 07:15:20.863351
14500,MDP_MUW,MDP,MADHUPUR JN.,MUW,MATHURA PUR,10,0.4526,2026-09-01 07:15:20.863351
14501,BNVD_WSJ,BNVD,BHANVAD,WSJ,WANSJALIYA J,4,0.3038,2026-09-01 07:15:20.863351
14502,DMV_MXN,DMV,DIMAPUR,MXN,MARIANI JN.,4,0.3038,2026-09-01 07:15:20.863351
14503,DKO_KKDI,DKO,DEVAKOTTAI R,KKDI,KARAIKKUDI,10,0.4526,2026-09-01 07:15:20.863351
14504,JDPT_TKLE,JDPT,JAGDISHPUR,TKLE,TIKANI,5,0.3382,2026-09-01 07:15:20.863351
14505,HAN_BXN,HAN,HINDAUN CITY,BXN,BAYANA,12,0.4841,2026-09-01 07:15:20.863351
14506,MFJ_GNGL,MFJ,MUFTIGANJ,GNGL,GANGAULI (HA,3,0.2616,2026-09-01 07:15:20.863351
14507,BNQL_RPMN,BNQL,BHANKALA,RPMN,RAMPUR MANIH,5,0.3382,2026-09-01 07:15:20.863351
14508,MFC_VNE,MFC,MONABARI,VNE,VISHWANATH C,3,0.2616,2026-09-01 07:15:20.863351
14509,TDO_BPRS,TDO,TANDA-URMAR,BPRS,BHOGPUR SIRW,1,0.1308,2026-09-01 07:15:20.863351
14510,MFP_KVC,MFP,MUZAFFARPUR,KVC,KAPARPURA,6,0.3673,2026-09-01 07:15:20.863351
14511,RMT_MAEL,RMT,RAMGARH CANT,MAEL,MAEL,2,0.2074,2026-09-01 07:15:20.863351
14512,SC_BZA,SC,SECUNDERABAD,BZA,VIJAYWADA JN,2,0.2074,2026-09-01 07:15:20.863351
14513,PRWD_BGVN,PRWD,PAREWADI,BGVN,BHIGVAN,1,0.1308,2026-09-01 07:15:20.863351
14514,BHTA_KMBL,BHTA,BHATIA,KMBL,KHAMBHALIYA,2,0.2074,2026-09-01 07:15:20.863351
14515,BMKI_SRA,BMKI,BAPUDHAM MOT,SRA,SEMRA,6,0.3673,2026-09-01 07:15:20.863351
14516,ST_NDB,ST,SURAT,NDB,NANDURBAR,20,0.5746,2026-09-01 07:15:20.863351
14517,BSL_DSK,BSL,BHUSAVAL JN.,DSK,DUSKHEDA,2,0.2074,2026-09-01 07:15:20.863351
14518,DHRN_MDLA,DHRN,DHURANA,MDLA,MUDLANA,3,0.2616,2026-09-01 07:15:20.863351
14519,SM_KDPR,SM,SAMSI,KDPR,KUMEDPUR,1,0.1308,2026-09-01 07:15:20.863351
14520,KALN_TSD,KALN,KALANA,TSD,TAHSIL BHADR,1,0.1308,2026-09-01 07:15:20.863351
14521,MMH_KLT,MMH,MAHADANAPURA,KLT,KULITALAI,1,0.1308,2026-09-01 07:15:20.863351
14522,DKN_MLO,DKN,DEVAN GONTHI,MLO,MALUR,11,0.469,2026-09-01 07:15:20.863351
14523,MGS_KEI,MGS,MUGHAL SARAI,KEI,KASHI,8,0.4147,2026-09-01 07:15:20.863351
14524,MGC_MUE,MGC,MUGAT,MUE,MUDKHED JN.,8,0.4147,2026-09-01 07:15:20.863351
14525,AMPR_PGK,AMPR,AMARPURA RAT,PGK,PILI BANGAN,2,0.2074,2026-09-01 07:15:20.863351
14526,IKD_TKLN,IKD,IKDORI,TKLN,TARRA KALAN,2,0.2074,2026-09-01 07:15:20.863351
14527,KWW_JSC,KWW,KUSWA HALT,JSC,JALESAR CITY,2,0.2074,2026-09-01 07:15:20.863351
14528,MNY_LDY,MNY,MANKARAI,LDY,LAKKITI,5,0.3382,2026-09-01 07:15:20.863351
14529,TKE_KRNH,TKE,TARIKERE,KRNH,KORNAHALLI,3,0.2616,2026-09-01 07:15:20.863351
14530,NAD_KUH,NAD,NAGDA JN,KUH,KHACHROD,12,0.4841,2026-09-01 07:15:20.863351
14531,VDN_KNHE,VDN,VADGAON,KNHE,KANHE,19,0.5654,2026-09-01 07:15:20.863351
14532,PNVL_PUNE,PNVL,PANVEL,PUNE,PUNE JN.,6,0.3673,2026-09-01 07:15:20.863351
14533,KQU_MDSE,KQU,KAMARKUNDU J,MDSE,MADHUSUDANPU,30,0.6481,2026-09-01 07:15:20.863351
14534,GHY_LKA,GHY,GUWAHATI,LKA,LANKA,1,0.1308,2026-09-01 07:15:20.863351
14535,DAA_KRQ,DAA,DATIA,KRQ,KARARI,2,0.2074,2026-09-01 07:15:20.863351
14536,NHH_AKJ,NHH,NIHALGARH,AKJ,AKBAR GANJ,4,0.3038,2026-09-01 07:15:20.863351
14537,KCT_DHE,KCT,KERAKAT (HAL,DHE,DHOBHI,4,0.3038,2026-09-01 07:15:20.863351
14538,MOGA_PMH,MOGA,MOGA,PMH,PARAO MAHNA,4,0.3038,2026-09-01 07:15:20.863351
14539,SXN_GP,SXN,SONAKHAN,GP,RAJGANGPUR,6,0.3673,2026-09-01 07:15:20.863351
14540,MWZ_SNT,MWZ,MAHISHADAHAR,SNT,SAINTHIA JN.,4,0.3038,2026-09-01 07:15:20.863351
14541,NVU_DWR,NVU,NAVALUR,DWR,DHARWAD,5,0.3382,2026-09-01 07:15:20.863351
14542,BVI_ADH,BVI,BORIVLI,ADH,ANDHERI,12,0.4841,2026-09-01 07:15:20.863351
14543,FRD_MCV,FRD,FARHEDI HALT,MCV,MACHARYA,8,0.4147,2026-09-01 07:15:20.863351
14544,KZK_MQU,KZK,KAZHAKUTTAM,MQU,MURUKKAMPUZH,1,0.1308,2026-09-01 07:15:20.863351
14545,TVR_MQ,TVR,THIRUVARUR J,MQ,MANNARGUDI,1,0.1308,2026-09-01 07:15:20.863351
14546,FD_SHG,FD,FAIZABAD JN.,SHG,SHAHGANJ JN.,3,0.2616,2026-09-01 07:15:20.863351
14547,UMS_PAE,UMS,UDRAMSAR,PAE,PALANA,2,0.2074,2026-09-01 07:15:20.863351
14548,KGG_UMNR,KGG,KHAGARIA JN.,UMNR,UMESHNAGAR,7,0.3925,2026-09-01 07:15:20.863351
14549,IGP_KSRA,IGP,IGATPURI,KSRA,KASARA,8,0.4147,2026-09-01 07:15:20.863351
14550,KTWS_AEL,KTWS,KATHUWAS,AEL,ATELI,3,0.2616,2026-09-01 07:15:20.863351
14551,AST_BVH,AST,ASAOTI,BVH,BALLABGARH,25,0.6149,2026-09-01 07:15:20.863351
14552,TBMS_CMP,TBMS,TAMBARAM SAN,CMP,CHROMEPET,32,0.6599,2026-09-01 07:15:20.863351
14553,UMED_KXG,UMED,UMED,KXG,KHARIA KHANG,3,0.2616,2026-09-01 07:15:20.863351
14554,BYP_SHC,BYP,BAIJNATHPUR,SHC,SAHARSA JN.,1,0.1308,2026-09-01 07:15:20.863351
14555,BJN_NDT,BJN,BEJNAL,NDT,NATHDWARA,2,0.2074,2026-09-01 07:15:20.863351
14556,SVS_DNU,SVS,SRINIVASPUR,DNU,DALSANUR,2,0.2074,2026-09-01 07:15:20.863351
14557,DKZ_DLI,DKZ,DELHI-KISHAN,DLI,DELHI JN.,15,0.5233,2026-09-01 07:15:20.863351
14558,KBY_TNL,KBY,KHOIRABARI,TNL,TANGLA,7,0.3925,2026-09-01 07:15:20.863351
14559,BHHZ_NOLI,BHHZ,BEHTA HAZIPU,NOLI,NOLI,11,0.469,2026-09-01 07:15:20.863351
14560,BGRR_CPS,BGRR,BAGARPUR HAL,CPS,CHANDPUR SIA,3,0.2616,2026-09-01 07:15:20.863351
14561,LPI_NPL,LPI,LINGAMPALLI,NPL,NAGALAPALLE,8,0.4147,2026-09-01 07:15:20.863351
14562,AS_MHJ,AS,ARJANSAR,MHJ,MAHAJAN,3,0.2616,2026-09-01 07:15:20.863351
14563,ADIJ_SBIC,ADIJ,AHMEDABAD JN.,SBIC,SABARMATI JN,3,0.2616,2026-09-01 07:15:20.863351
14564,PTKC_SJNP,PTKC,PATHANKOT CA,SJNP,SUJANPUR,2,0.2074,2026-09-01 07:15:20.863351
14565,SEH_BIH,SEH,SEHORE,BIH,BAIRAGARH,16,0.5347,2026-09-01 07:15:20.863351
14566,HTCY_BRBD,HTCY,HITECH CITY,BRBD,BORABANDA,54,0.7563,2026-09-01 07:15:20.863351
14567,PUNE_STR,PUNE,PUNE JN.,STR,SATARA,18,0.5557,2026-09-01 07:15:20.863351
14568,TMV_CGL,TMV,TINDIVANAM,CGL,CHENGALPATTU,1,0.1308,2026-09-01 07:15:20.863351
14569,GYN_MBS,GYN,GYANPUR ROAD,MBS,MADHOSINGH,2,0.2074,2026-09-01 07:15:20.863351
14570,PKNA_MOTA,PKNA,PAKHNA,MOTA,MOTA,2,0.2074,2026-09-01 07:15:20.863351
14571,SGND_VPR,SGND,SHRIGONDA RO,VPR,VISAPUR,1,0.1308,2026-09-01 07:15:20.863351
14572,ERS_CLT,ERS,ERNAKULAM. J,CLT,CALICUT,2,0.2074,2026-09-01 07:15:20.863351
14573,STPD_SC,STPD,SITAFALMANDI,SC,SECUNDERABAD,39,0.6962,2026-09-01 07:15:20.863351
14574,DINR_AWY,DINR,DIVINE NAGAR,AWY,ALWAYE,1,0.1308,2026-09-01 07:15:20.863351
14575,SV_DEOS,SV,SIWAN JN.,DEOS,DEORIA SADAR,11,0.469,2026-09-01 07:15:20.863351
14576,MGLI_KTGO,MGLI,MANGLI HALT,KTGO,KOTGAON HALT,4,0.3038,2026-09-01 07:15:20.863351
14577,GHQ_MQX,GHQ,GARHWA,MQX,MERALGRAM,4,0.3038,2026-09-01 07:15:20.863351
14578,VELI_KCVL,VELI,VELI H.,KCVL,KOCHUVELI,4,0.3038,2026-09-01 07:15:20.863351
14579,GADH_KDJR,GADH,GOALDIH,KDJR,KENDUJHAR,1,0.1308,2026-09-01 07:15:20.863351
14580,KSNA_HZBN,KSNA,KANASAR NAWA,HZBN,HAZARIBAGH T,2,0.2074,2026-09-01 07:15:20.863351
14581,MSZ_SSZ,MSZ,MANSA,SSZ,SADDA SINGHW,3,0.2616,2026-09-01 07:15:20.863351
14582,SRR_VTK,SRR,SHORANUR JN.,VTK,VALLATTOLNAG,4,0.3038,2026-09-01 07:15:20.863351
14583,CTL_KJV,CTL,CHITAL,KJV,KHIJADIYA JN,2,0.2074,2026-09-01 07:15:20.863351
14584,ANPR_KRSL,ANPR,ANPARA,KRSL,KRISHNASHILA,2,0.2074,2026-09-01 07:15:20.863351
14585,BHC_MKO,BHC,BHADRAKH,MKO,MARKONA,2,0.2074,2026-09-01 07:15:20.863351
14586,ME_SHAN,ME,MASAIPET,SHAN,SRINIVASANAG,6,0.3673,2026-09-01 07:15:20.863351
14587,HG_TKWD,HG,HOTGI JN.,TKWD,TIKEKARWADI,6,0.3673,2026-09-01 07:15:20.863351
14588,KND_BIRP,KND,KANDRA,BIRP,BIRARAJPUR,5,0.3382,2026-09-01 07:15:20.863351
